Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,15-04-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Somalia,SOM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,-7.188334039,-8.757239796,-3.053433741,-4.727461774,-7.068829053,-43.30169419,-8.097554945,-13.18431104,-17.93137723,-34.73513011,-7.044412128,-13.28709672,-5.941218275,-18.46228435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976009992,-6.764162691,-19.80486028,-0.289228679,-24.60063435,-13.28482548,-8.834211892,-4.323282725,-9.118986256,-7.663099651,-4.078180632,-3.165726183,-1.444464364,-0.182391143,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.53581405,-16.81025034,61.8826039,-3.321404055,-33.00918961,-77.56128012,-27.28786833,-25.09795733,14.55130674,-8.153528605,-49.95519325,-20.46469075,
Sub-Saharan Africa,SSF,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.81702071,23.22727706,13.83540952,13.00134435,10.16453269,14.09662584,20.80007396,2.772460652,15.05439262,20.48294462,13.67227749,18.5035276,17.46558471,17.73257846,17.99183834,11.70585886,14.92356274,10.05691942,7.008218859,8.7484591,12.66793549,1.834138704,-3.183873104,
Suriname,SUR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.48906784,-3.060093385,-19.25435875,-57.52634537,-78.56533991,-62.75419569,21.48900749,31.19040916,8.415014928,-26.7846946,-19.74758257,-9.89407701,-11.10919196,-0.227758123,6.73863741,1.609997479,-16.82617235,6.898239635,-2.874922397,4.851803072,4.099001972,-1.829986334,0.908894422,11.55522213,10.53283896,7.402705034,-8.532348491,-10.70669495,8.175726537,9.303491481,-20.94895148,-29.11378167,-23.20574814,-13.68110269,
Slovak Republic,SVK,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.04208374,9.673719949,7.948669023,7.169448023,7.595221412,5.479306958,5.53989293,4.327640777,4.135554338,3.060958786,4.102426377,3.112135926,3.75230632,2.746551128,1.898805728,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,6.271983546,-2.703417154,0.048779269,-0.073075126,-3.378627432,1.192558663,7.477180664,1.905990998,11.23107153,8.344995713,13.81072803,0.321220231,10.63681617,-8.848824014,11.27877682,-12.18308752,6.654776511,4.256369885,-2.593008256,2.955357885,0.347010857,10.20065033,7.32423589,11.2608265,11.43266667,-9.049525695,3.953806755,5.816532081,8.131186282,7.143820949,3.817847384,6.848736198,7.763103634,3.99160901,1.462218099,6.349809975,3.473535253,0.001495653,5.977548101,2.177532628,3.135087141,3.503493887,4.583669201,6.580301069,7.388252934,2.950775552,7.070130261,-1.153271232,9.066212023,
Sint Maarten (Dutch part),SXM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.10237493,8.721732664,17.98648203,10.40915227,12.31216965,12.72271353,18.21127068,23.73952716,13.88473412,3.523876311,8.930402005,9.367775438,4.209416352,6.731164157,4.406965267,-11.77667824,9.267881537,8.48523589,-0.167198865,-15.24983484,-10.01288451,15.14335555,10.01891366,1.588142904,6.291734551,4.897124167,13.49678463,14.99623108,9.682908864,8.566122632,12.46162574,6.060004488,6.235638501,7.465475414,10.56051084,
Syrian Arab Republic,SYR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71985273,5.272253185,-0.202093977,-3.749770599,1.804034146,5.211533565,2.369510988,3.232197985,3.544559385,4.835254345,2.887844517,3.782101109,6.078745485,,,,,,,
Thailand,THA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,6.262932109,4.604205531,1.168657134,3.969564126,3.055257043,8.153283418,11.32754779,11.15221596,15.12481298,13.60981725,11.53121579,6.510928117,5.348397416,5.779725927,8.171716429,9.124942558,7.346329001,4.391006807,5.945261762,7.102087274,8.93166038,8.834094764,5.87889883,11.86179246,6.416871607,5.252581151,,,0.949922532,-0.354173197,1.112794602,3.486985687,0.654506895,4.572319805,0.243128639,1.276682032,3.216757125,3.224334982,3.457843171,3.981013973,1.78511917,2.469714624,2.679797289,3.038915787,4.651690048,1.266497157,-1.554556797,3.028638612,
Tajikistan,TJK,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.878876297,-8.150462962,2.455078029,12.57419374,2.554517454,-3.362205465,-3.56503833,9.355201282,9.725941381,8.062972034,8.246125101,19.97544733,18.86532865,17.75116938,24.27035304,18.06944068,24.09604073,19.18895987,,,,,
Turkmenistan,TKM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.467443608,5.699264916,-3.625258193,13.69442015,5.871063452,13.88733414,13.52825417,15.02372397,9.697110589,41.2938053,-30.12500278,-0.407357106,39.86298328,
Middle East & North Africa (IDA & IBRD countries),TMN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.410996498,11.91830217,8.599244625,2.884816193,4.810914137,2.175414286,2.95488506,3.187085817,7.357876245,5.154624146,5.663487856,7.759865756,
South Asia (IDA & IBRD),TSA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,-12.59581209,-10.37750371,3.880052926,-0.590170571,5.063416057,6.357181308,11.30993046,13.41734148,6.339684357,8.089022703,5.71772755,-2.267652316,11.4180715,23.90090401,6.146590625,2.393764297,10.55721798,13.68894059,19.57039101,19.55281202,12.21293985,3.977794996,12.52283751,18.63956764,0.622840513,0.393330895,-3.721501934,9.032103071,-0.888544432,-9.172622798,54.67772821,-3.061060946,-6.705743095,7.338340512,5.750972904,8.493869808,18.53487909,9.814290589,0.726654512,6.239045993,13.57998965,10.75468839,-9.787161633,-11.0292535,19.71218223,
Tunisia,TUN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583553997,2.329131424,2.479062278,8.626007239,12.27968757,4.712578398,7.590812408,9.282917937,12.36253165,14.54100202,8.547002747,5.62474852,6.787345316,8.290013165,9.612352705,6.389565196,-1.201762229,5.492230434,4.674687403,2.464304207,4.591413722,5.648641681,9.655733868,7.912936186,7.896286481,14.74699863,13.94857765,14.36289174,9.637502016,,,,
Uganda,UGA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,-20.40352836,-2.682174748,-43.7223014,-43.80780446,-52.07387467,-53.44428082,-35.01874021,-3.957209764,6.66352497,-4.106292762,,13.02191887,9.861413113,15.03424724,17.72687057,11.10068608,21.68683165,10.62161427,17.33449567,22.99559284,10.32903873,4.339243939,21.76555229,15.90900436,10.98062354,13.2429703,-34.74344296,13.76121465,11.37349893,21.48807914,19.01463002,15.67738412,16.5546646,18.23339373,15.89084711,14.7478688,,,,,,
Ukraine,UKR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.59538957,-91.72148163,-66.73459834,-56.82517766,8.268450495,26.29107592,37.92865243,21.62683606,11.00145696,20.03346247,19.09263919,8.996081274,1.812917672,-6.383677319,0.275719909,-7.280207364,-8.934742045,7.310138996,1.931117374,1.546056077,9.640126562,11.83064836,1.567106913,-12.28292898,1.827569687,-4.680484232,3.125121819,10.69365877,3.624317792,-9.224526961,-12.08600527,3.064902991,
Upper middle income,UMC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,8.448977219,4.210917665,17.10763458,-8.742846965,6.334440303,24.49742603,32.64777593,24.08629462,15.55591527,10.14536635,12.19787129,11.61396,13.60275329,27.01993521,30.09299455,23.58921171,34.15403885,31.44041481,38.2846468,38.99454008,49.25016117,32.83704373,38.93620634,45.96919441,42.49692396,43.20642136,93.91507813,36.38129894,12.3282787,12.84458558,1.708911128,-1.246670585,3.255414292,6.138784228,4.330497689,-0.085186936,1.632604089,3.151231219,4.820769321,5.448671586,7.40056466,7.715058204,4.348384407,3.049106576,0.229432279,-3.354877574,6.351125405,8.183682955,
United States,USA,Real interest rate (%),FR.INR.RINR,,3.107884875,3.215345976,3.374882242,2.951669,2.565913126,2.649420629,2.406227032,1.863911247,2.851773364,2.514918208,0.621992028,0.883965218,2.409693847,1.651065967,-1.281580541,1.266790381,0.575101011,1.889808212,4.034389289,5.716362864,8.594600692,8.177208212,6.618035469,8.140906602,6.563243834,6.193869587,5.587520283,5.590302237,6.690264666,6.039749853,4.915295961,3.884294898,3.545632164,4.898541338,6.594217971,6.324285988,6.603347424,7.149945265,6.487267351,6.813792459,4.567138944,3.073247242,2.10659449,1.607680461,2.960875213,4.72786367,5.199863763,3.10104222,2.617077655,2.010282621,1.162898652,1.36246375,1.522213389,1.482561391,2.310514641,2.537232299,2.26529638,2.554749873,3.573062166,2.186281899,-1.258521589,,,
Uzbekistan,UZB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.762617024,1.723513238,2.962029555,4.217004277,-13.69141211,-4.699302529,5.128645565,10.60543978,6.799111986,6.363174975,8.425058735,
St. Vincent and the Grenadines,VCT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,-3.613233419,-8.053504347,2.165344818,4.092108496,6.892585962,9.107272708,6.336807304,2.324709073,10.56039982,5.412263983,3.791830483,6.065930081,8.544762155,13.2756917,9.146101595,9.627906856,7.396162433,9.798585292,7.844219021,9.555435476,3.43607106,5.189368078,11.33230857,14.31705513,5.730658286,6.492039125,5.814149038,2.130110152,7.105835274,10.45000637,3.401420707,9.485532327,8.231715715,7.039755962,9.633473069,10.10871699,9.769000447,6.441085494,6.831386662,5.902407365,8.935361974,8.074422863,3.856665127,3.008158488,
"Venezuela, RB",VEN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,-23.13700399,-0.989593141,9.778566348,-21.07967419,-8.439120212,-35.24239943,-4.380528909,12.93846565,10.20198316,21.46353118,-5.055957991,-7.917595505,-35.31445735,-7.661556204,23.09878633,4.701637098,-3.28587533,13.38442313,2.672189947,-7.218669896,-11.53910259,-9.872293159,-2.058999173,1.434858453,-5.964399617,11.18564461,-18.90855875,-8.583113847,2.034527031,-14.47032296,-16.53997606,,,,,,,,,,
British Virgin Islands,VGB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57720782,,,10.49086664,7.335321062,5.110478707,6.587522341,6.905766651,6.624035466,4.166937123,2.213057917,1.188922336,-6.552887403,2.401517259,1.413637871,-5.616335289,3.627881412,-20.49708191,-3.673264804,4.028328027,6.089708704,4.789731165,8.988296876,5.048602928,2.591514159,3.614155043,5.159252657,6.090642997,4.792180473,3.807826728,7.278032563,
Vanuatu,VUT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.320991242,8.890286702,4.096753857,8.390695983,4.366680531,6.758306477,6.55161914,6.786465234,8.573626787,-2.175475479,-2.132950803,
World,WLD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.935959603,9.819027428,8.517193125,3.883409995,7.146840787,6.124540952,4.802499559,3.245064267,10.23309291,16.72668945,10.97219147,5.607730842,7.674477724,9.084386674,5.332260593,6.696588051,8.431054502,7.767265148,7.319919293,7.39095436,8.952592121,2.511096652,-0.359754639,
Kosovo,XKX,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.72506947,7.494362229,7.028193084,8.829166775,11.42652273,8.871489611,7.665564921,6.615990449,6.364675068,5.079008841,,,,,,
"Yemen, Rep.",YEM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.889803669,8.143820152,28.87715921,-7.026456176,-3.084318629,14.35723398,8.275501086,6.409511224,3.844143709,-0.449960737,3.883621146,6.413407629,-1.975237376,29.2517104,0.175576626,5.83025955,17.57133442,11.78875491,,,,,,,,,,,
South Africa,ZAF,Real interest rate (%),FR.INR.RINR,,5.20015217,6.013274276,2.423272983,3.66787862,3.800071115,3.246208177,4.231876635,4.244907381,0.571117251,3.320387344,2.726832394,-1.74296023,-7.792578939,-4.050719824,0.763317781,1.775301305,2.034815518,1.45165582,-3.476381373,-11.00901069,2.32802853,4.172433587,-0.343774615,10.06093926,4.611218371,-1.991766557,-2.044467074,-0.075808744,2.350216101,4.811415257,4.027493262,3.654137358,2.464687826,5.255469727,6.36739524,10.64480937,10.96989892,12.69103362,10.39506698,4.870582387,5.538341433,2.854185516,8.047848389,4.950384359,4.761489203,4.81030228,4.546045669,6.745151503,2.802508977,3.49095979,3.279301223,3.882872998,2.509245497,3.56702763,3.667742833,3.278251678,4.647315485,5.856183558,5.268415653,2.198413839,0.472106501,3.618540675,6.38879359,
Zambia,ZMB,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,-3.932755937,-10.50605601,-2.024746434,2.184968431,3.166989829,-4.745323586,-3.202506282,-15.96661013,-29.99826895,-25.1937132,-11.97134954,-34.54680202,-34.53904084,-25.77388955,-41.79024398,-12.45596934,-5.634470195,11.42491392,23.67048576,16.97662997,12.7393085,19.15879543,4.66476807,16.67746349,21.61562428,19.52534147,9.196933647,9.909085184,7.517820242,5.240870634,7.613795381,15.63363346,6.112942212,6.956559577,4.821477426,-0.191430038,5.816367831,6.179215852,1.693929278,2.091490485,2.21586529,2.469674325,-3.893032453,,,,
Zimbabwe,ZWE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.428554065,1.52543469,8.787605224,8.144427456,4.998562809,-64.28157094,3.45459026,-64.29515135,-81.13212091,-31.79555083,-36.83339259,-73.54044052,
