"Annex table 1. FDI inflows, by region and economy, 1990–2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region/economy,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mexico,2  633.2,4  761.5,4  392.8,4  388.8,10  972.5,9  526.3,9  185.5,12  829.6,12  756.8,13  935.8,18  246.8,30  056.2,24  098.0,18  269.3,25  014.1,25  795.6,21  232.4,32  393.2,29  502.2,17  849.9,27  189.3,25  632.5,21  769.3,48  354.4,30  351.3,35  943.8,31  189.0,34  017.3,34  101.0,34  617.1,28  210.5,31  828.8,36  312.1,36  058.0
Nicaragua,  0.7,  42.0,  42.0,  40.0,  40.0,  75.4,  97.0,  172.1,  194.7,  300.0,  266.5,  150.2,  203.9,  201.3,  250.0,  241.1,  286.8,  381.7,  627.3,  433.9,  489.9,  936.3,  775.7,  965.1,1  076.8,  967.0,  989.1,1  035.4,  837.6,  503.0,  746.5,1  220.1,1  293.8,1  230.1
Panama,  135.5,  108.5,  144.5,  169.5,  401.6,  223.1,  415.7,1  299.2,1  203.1,  864.4,  623.9,  467.1,  98.6,  817.5,1  019.1,  917.6,2  547.3,1  898.6,2  146.7,1  259.3,2  723.3,3  152.7,3  210.5,3  567.2,4  458.7,4  555.8,4  745.4,4  281.8,4  750.5,3  895.2,  172.1,1  646.3,2  906.2,2  014.6
Caribbean,  437.1,  486.9,  551.3,  706.9,  854.9,  864.8,  640.6,1  627.5,1  811.6,2  534.8,2  116.3,2  532.8,2  192.0,2  155.8,2  514.6,2  770.9,3  010.1,3  438.4,7  137.2,3  470.9,2  978.8,2  654.9,1  807.4,1  567.2,3  551.1,3  412.4,3  416.0,4  363.5,2  714.7,3  945.4,3  905.7,2  633.8,3  543.9,3  748.1
Antigua and Barbuda,  58.8,  54.8,  19.6,  15.2,  24.8,  31.5,  19.4,  22.9,  22.8,  51.8,  43.1,  98.5,  65.9,  166.3,  80.4,  221.0,  358.8,  338.2,  158.8,  80.6,  96.7,  65.2,  133.1,  94.7,  51.2,  139.5,  105.2,  140.0,  192.6,  118.4,  62.1,  296.5,  325.7,  326.7
Barbados,  11.2,  7.4,  14.5,  9.4,  13.0,  11.8,  15.8,  18.2,  29.2,  37.5,  73.7,  91.5,  228.3,  184.7,  228.3,  390.1,  342.3,  476.4,  615.1,  255.3,  446.3,  455.8,  526.9,  117.8,  592.4,  417.9,  269.3,  206.2,  241.6,  215.4,  262.1,  238.7,  200.0,  224.9
Dominica,  7.6,  15.2,  20.4,  13.2,  22.6,  54.1,  17.8,  21.1,  6.5,  18.0,  17.6,  17.1,  20.1,  31.5,  26.2,  19.2,  25.9,  40.5,  56.5,  57.2,  42.9,  34.6,  58.5,  23.3,  16.7,  13.0,  48.5,  3.7,  96.5,  76.3,  5.2,  27.6,  11.6,  14.0
Dominican Republic,  132.8,  145.0,  179.7,  189.3,  206.8,  414.3,  96.5,  420.6,  699.8,1  337.8,  952.9,1  079.1,  916.8,  613.0,  909.0,1  122.7,1  084.6,1  667.4,2  870.0,2  165.4,2  023.7,2  276.7,3  142.4,1  990.5,2  208.5,2  204.9,2  406.7,3  570.7,2  535.3,3  021.0,2  559.6,3  196.8,4  098.8,4  390.2
Grenada,  13.1,  15.3,  22.6,  20.2,  19.3,  20.0,  17.0,  33.5,  48.7,  41.6,  37.4,  58.7,  54.5,  89.2,  65.0,  70.2,  89.8,  156.6,  134.8,  102.6,  60.4,  42.6,  31.5,  113.1,  95.2,  188.3,  113.9,  191.4,  225.7,  262.7,  160.3,  189.2,  172.2,  181.0
Haiti,  8.0,  13.6,-  1.8,-  2.2,-  2.8,  7.4,  4.1,  4.0,  10.8,  30.0,  13.3,  4.9,  5.7,  13.8,  5.9,  26.0,  160.6,  74.5,  29.8,  55.5,  178.0,  119.0,  156.0,  161.9,  99.0,  105.7,  104.9,  374.9,  105.0,  75.0,  25.0,  51.3,  39.3,  32.0
Jamaica,  174.9,  171.2,  190.4,  139.2,  129.7,  147.4,  183.7,  203.3,  369.1,  523.7,  468.8,  613.9,  478.8,  720.7,  601.6,  682.5,  882.2,  866.5,1  436.6,  540.9,  227.7,  218.2,  413.3,  544.7,  582.1,  925.0,  928.0,  888.8,  774.6,  665.4,  265.1,  320.5,  318.7,  430.9
Netherlands Antilles,  8.1,  33.4,  40.1,  11.0,  21.5,-  150.0,-  59.8,-  16.2,  5.0,-  14.7,-  0.6,  62.5,  74.9,  11.0,  21.8,  41.9,-  22.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
Saint Kitts and Nevis,  48.8,  21.4,  12.5,  13.8,  15.3,  20.5,  35.2,  19.7,  31.9,  57.7,  96.2,  88.2,  79.8,  75.6,  55.8,  93.0,  110.4,  134.5,  177.9,  130.8,  116.3,  109.6,  108.4,  136.2,  159.1,  131.3,  130.7,  53.8,  46.0,  44.3,-  0.5,  25.2,  47.2,  36.4
Saint Lucia,  45.9,  59.4,  40.9,  34.2,  32.5,  32.8,  18.4,  47.8,  83.4,  83.2,  53.7,  58.8,  51.9,  106.4,  76.5,  78.2,  233.9,  271.9,  161.2,  146.4,  121.3,  96.4,  73.6,  92.0,  105.5,  210.5,  175.4,  96.9,  57.9,  93.9,  97.2,  141.2,  77.7,  185.9
Saint Vincent and the Grenadines,  7.7,  8.9,  13.9,  31.4,  47.3,  30.6,  42.6,  92.5,  89.0,  56.8,  37.7,  21.0,  34.0,  55.2,  65.7,  40.1,  109.1,  119.4,  159.2,  110.2,  97.2,  85.6,  115.1,  159.6,  134.8,  120.7,  56.8,  152.7,  27.8,  58.1,  56.9,  168.9,  67.9,  78.6
Trinidad and Tobago,  109.4,  144.1,  171.0,  372.6,  521.0,  295.7,  356.3,  999.6,  731.9,  643.3,  679.5,  834.9,  790.7,  808.3,  998.1,  939.7,  882.7,  830.0,2  800.8,  709.1,  549.4,  41.0,-1  904.3,-1  130.0,  661.4,  176.8,-  23.6,-  470.9,-  700.2,  184.0,1  056.0,-  934.8,-  912.9,-1  105.0
Turks and Caicos Islands,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,-  69.9,  16.6,  22.1,  42.2,  27.0,  30.4,  28.7,  35.0,  32.7
Anguilla,  10.8,  6.1,  15.4,  6.5,  11.1,  17.6,  33.2,  21.2,  28.1,  38.0,  39.7,  29.6,  33.2,  29.4,  91.8,  118.6,  143.2,  120.1,  100.8,  43.6,  11.4,  38.9,  43.5,  56.5,  79.8,  115.6,  114.3,  107.8,  215.9,  163.4,  69.2,  86.7,  102.2,  147.3
Aruba,  130.5,  184.7,-  16.3,-  2.6,-  58.8,  1.1,  84.5,  195.9,  83.6,  467.5,-  127.9,-  266.9,  332.1,  159.8,-  105.7,-  207.0,  221.3,-  469.7,  19.6,-  10.7,  236.9,  489.5,-  316.4,  227.3,  208.3,-  26.9,  27.5,  87.9,  110.2,-  136.1,  137.2,  143.0,  261.0,-  177.9
Bahamas (the),-  17.3,-  1.3,  0.3,  27.1,  23.4,  106.8,  87.8,  210.0,  847.0,  781.9,  609.2,  587.0,  353.7,  713.3,  803.7,1  054.3,1  492.1,1  622.8,1  512.3,  645.7,1  097.2,1  408.8,1  033.5,1  590.4,3  551.0,  712.6,1  259.5,  901.4,  947.4,  611.0,  896.8,1  051.5,1  254.8,1  459.0
British Virgin Islands,  18.4,  4.9,-  131.2,  676.0,  677.5,-  576.7,1  109.6,3  636.7,8  777.5,7  915.4,8  073.3,3  791.3,5  451.9,9  660.1,28  309.7,-7  142.6,12  029.1,37  163.2,52  554.4,42  212.9,42  386.8,50  788.2,61  121.5,104  804.8,40  462.0,66  712.7,49  022.9,39  610.0,34  389.7,39  103.4,39  619.6,39  361.5,38  118.6,39  889.4
Cayman Islands,  49.0,-  8.5,  27.5,  459.8,  467.1,  50.3,1  231.7,3  150.9,4  354.1,6  475.8,9  358.7,2  133.1,2  803.0,2  602.6,3  703.5,9  506.5,24  820.9,28  210.5,19  555.7,20  298.0,20  966.0,31  131.9,21  489.6,34  908.0,46  040.6,80  501.5,58  815.6,15  173.4,20  680.8,28  165.1,23  621.0,25  893.1,24  590.0,28  134.2
Curaçao,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  105.7,  146.5,  55.3,  34.3,  50.9,  54.7,-  15.0,  150.1,  146.4,  133.0,  172.7,  0.0,  203.2,  155.7,  145.7,  164.1,  154.7
Montserrat,  9.6,  8.0,  4.6,  4.9,  7.2,  3.0,-  0.3,  2.6,  2.6,  8.2,  2.3,  0.5,  0.6,  2.1,  2.3,  5.4,  4.0,  6.8,  12.7,  2.6,  3.6,  2.5,  2.6,  3.7,  2.5,  1.3,  3.8,  3.6,  3.3,  1.3,  2.8,  2.2,  4.7,  7.0
Sint Maarten,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  71.6,  85.9,  39.7,  41.7,-  45.7,  19.6,  38.3,  53.1,  35.5,  54.7,  64.2,-  47.9,  73.9,  22.2,  26.8,  17.1,  37.3
Oceania,  293.4,  206.9,  191.2,  171.4,  168.2,  551.5,  172.0,  154.1,  297.9,  404.2,  116.4,  248.4,  139.5,  287.9,  395.9,  281.2,1  545.1,1  217.5,2  637.6,2  103.2,1  946.7,2  005.9,3  445.1,2  604.0,2  238.5,1  470.3,1  132.9,  912.5,1  301.2,1  524.7,1  021.4,1  279.1,1  397.8,  460.9
Cook Islands,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  5.4,  10.5,  1.9,  11.6,  8.6,  5.3,-  2.2,  3.9,  5.6
Fiji,  84.1,  11.3,  38.6,  54.7,  71.5,  57.2,  16.5,  26.5,  144.9,  79.3,  3.0,  41.2,  30.5,  39.8,  250.0,  173.9,  581.8,  459.7,  682.1,  311.5,  176.4,  216.8,  277.7,  243.1,  379.6,  205.3,  389.8,  386.2,  471.0,  321.0,  240.6,  407.0,  103.9,  91.0
Kiribati,  0.3,  0.5,  0.5,  1.4,  0.5,  0.4,  0.5,  0.5,  0.4,  0.5,  0.7,-  0.3,  0.2,  0.7,  2.0,  2.6,  0.6,  1.2,-  1.3,  5.0,-  6.6,-  0.3,-  2.4,  0.8,  2.6,-  0.8,  1.8,  0.8,-  1.1,-  0.6,  2.6,  1.0,  2.9,  2.2
Marshall Islands (the),  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.7,  0.7,  0.8,-  1.2,  1.2,  3.3,  1.9,  7.0,  5.7,  44.9,-  9.4,-  4.4,  21.4,  32.6,-  8.0,-  5.4,-  3.1,  5.8,  9.8,  4.2,  3.0,  0.5,  2.6,  2.0
"Micronesia, Federated States of",  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  20.2,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
Palau,  1.0,  1.0,  1.0,  0.0,  0.0,-  0.2,  0.0,  0.0,  0.0,  0.0,  3.2,-  1.4,  1.9,  4.6,  6.8,  4.0,  33.3,  4.4,  4.7,  2.8,  2.7,  8.3,  21.6,  18.0,  39.9,  34.6,  63.7,  44.5,  50.6,  44.7,  43.1,  31.4,  72.0,  47.8
Papua New Guinea,  155.4,  116.7,  104.3,  62.0,  57.0,  454.6,  111.3,  28.6,  109.6,  296.5,  98.2,  63.8,  18.3,  101.0,  25.8,  33.5,-  6.9,  95.8,-  30.4,  423.2,  28.9,-  309.2,  25.0,  18.2,-  30.4,  28.0,-  39.8,-  180.2,  305.7,  335.2,  111.8,-  10.7,  458.4,-  424.8
Samoa,  6.6,  3.2,  5.0,  5.0,  3.0,  3.4,  1.2,  20.0,  3.0,-  0.7,-  1.2,  1.4,  1.6,  2.7,  7.8,  3.8,  21.9,  6.9,  49.5,  9.6,  0.4,  14.9,  20.9,  14.0,  22.9,  26.8,  2.5,  9.1,  16.7,-  4.4,  4.3,  9.0,  4.9,-  3.0
Solomon Islands,  10.4,  14.5,  14.2,  23.4,  2.1,  2.0,  5.9,  33.9,  8.8,  9.9,  13.0,-  9.3,-  4.0,-  1.8,  5.7,  18.6,  44.3,  86.0,  75.0,  48.6,  165.9,  120.2,  23.9,  53.4,  21.7,  31.6,  38.6,  42.8,  24.8,  32.8,  9.1,  27.8,  43.9,  25.5
Tonga,  0.2,  0.4,  1.2,  2.2,  2.8,  1.0,  0.3,  0.0,  0.0,  1.0,  9.2,  7.6,  4.7,  6.2,  37.5,  13.0,  17.2,  24.0,  46.3,  20.1,  24.7,  43.8,  31.1,  51.4,  56.0,  6.3,  16.6,-  15.7,  23.2,-  6.1,  3.8,  3.8,  7.5,  24.3
Tuvalu,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  1.7,  1.8,  0.5,-  0.1,  1.3,  0.3,  0.3,  0.3,  0.3,  0.3,  0.3,  0.3,  0.1,  0.2,  0.2,  0.2
Vanuatu,  13.1,  25.5,  26.5,  26.0,  29.8,  31.0,  32.7,  30.2,  20.4,  13.4,  20.3,  18.0,  15.5,  19.7,  25.4,  27.6,  71.3,  56.9,  44.0,  31.7,  59.8,  70.5,  37.7,  1.1,  13.3,  31.0,  48.8,  38.2,  37.5,  52.8,  41.4,  43.1,  10.8,  9.3
French Polynesia,  22.2,  33.8,  0.0,-  3.2,  1.6,  2.1,  3.6,  14.4,  10.7,  4.4,  9.9,  23.7,  10.9,  0.0,  6.4,  7.8,  30.6,  58.2,  13.9,  21.8,  64.3,  130.6,  155.4,  99.2,  61.9,  26.0,  61.6,  90.0,  5.9,  12.7,-  15.5,-  25.6,-  9.5,-  6.5
New Caledonia,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,-  40.6,  103.0,  59.1,  116.0,  27.5,-  6.7,  749.1,  417.5,1  746.4,1  182.3,1  439.1,1  715.0,2  831.5,2  072.0,1  658.4,1  081.2,  541.5,  488.7,  345.3,  723.5,  571.7,  793.7,  696.3,  687.2
Memorandum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries (LDCs),  540.4,1  500.9,1  470.0,1  841.5,1  042.1,1  682.0,2  088.8,3  685.3,4  553.4,5  558.3,4  597.6,5  993.4,6  434.1,11  080.0,9  611.9,5  812.2,9  455.9,12  467.1,19  279.9,16  090.1,23  993.6,21  116.3,27  597.8,21  274.2,27  491.5,37  611.9,25  672.3,21  151.6,21  656.5,22  493.6,23  995.9,28  693.8,26  667.5,31  299.2
Landlocked countries (LLCs),  606.4,  338.5,  572.3,1  865.8,1  629.1,2  794.4,3  351.2,5  160.3,5  707.8,4  323.1,3  997.0,6  238.5,7  890.2,8  842.9,12  283.1,7  009.1,11  631.2,16  138.6,26  529.6,27  402.2,28  386.8,36  516.3,35  020.9,30  683.4,29  361.5,25  128.0,24  415.3,25  134.3,21  681.1,21  974.8,15  343.7,19  899.4,23  598.7,24  255.5
Small island developing states (SIDS),  756.1,  749.1,  794.7,1  022.7,1  227.2,1  359.2,1  051.8,2  332.2,3  227.0,3  917.8,3  489.5,3  683.1,3  273.8,3  808.3,4  387.9,5  228.9,6  908.1,8  066.1,12  068.3,6  251.0,6  397.1,6  632.4,5  444.0,5  124.4,10  002.2,6  438.7,7  185.8,7  522.2,6  228.0,7  142.5,5  989.5,6  060.6,7  263.2,8  336.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: UNCTAD, FDI/MNE database (www.unctad.org/fdistatistics).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Totals exclude the financial centres in the Caribbean.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
